RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
2502,2039,Richland County,County,IL,IL,,17,159,86143,86224,86372,86540,86974,87247,87528,87822,88179,88414,88211,88031
3046,2040,Vermillion County,County,IN,IN,Terre Haute,18,165,70594,71095,71615,72072,72324,72530,72753,73067,73358,73810,74004,74262
268,2041,Park County,County,CO,CO,Denver-Aurora-Lakewood,8,93,342708,344131,345340,346345,347835,349555,351465,353256,354849,356374,356222,355532
822,2042,Aitkin County,County,MN,MN,,27,1,189128,189794,190432,191270,191735,192421,193227,194259,195035,195459,194958,194443
1520,2043,Ashland County,County,WI,WI,,55,3,107811,108177,108435,108712,109102,109570,110095,110725,111347,111694,111282,110882
380,2044,Baker County,County,OR,OR,,41,1,158506,159227,159805,160190,160922,161846,162895,163399,163885,164157,164469,164798
179,2045,Hill County,County,MT,MT,,30,41,180670,181752,182519,183296,183821,184656,185303,186654,188550,190863,192692,194033
117,2046,Clay County,County,AR,AR,,5,21,52339,52678,52894,53118,53614,54168,54725,55305,55827,56381,56874,57249
1995,2047,Redwood County,County,MN,MN,,27,127,83705,84065,84341,84602,84680,85104,85518,86028,86370,86731,86737,86814
1053,2048,Greene County,County,GA,GA,,13,133,340319,341946,343451,344546,345952,347454,349152,351208,352776,354434,353772,353415
1528,2049,Bamberg County,County,SC,SC,,45,9,66472,66969,67556,68239,68548,68981,69070,69398,69410,69654,69529,69261
427,2050,Casey County,County,KY,KY,,21,45,83733,84313,84936,85626,86720,87764,88772,89355,89823,89871,90425,91001
1434,2051,Tipton County,County,IN,IN,,18,159,125880,126653,127206,127739,128333,129063,129787,130587,131228,131758,131923,132211
3170,2052,King William County,County,VA,VA,Richmond,51,101,198708,199758,200846,201896,202922,203910,204748,205719,206802,207825,207427,206759
266,2053,Page County,County,IA,IA,,19,145,79304,79546,79723,79754,79918,80228,80625,80947,81313,81657,81701,81711
2594,2054,Washburn County,County,WI,WI,,55,129,160265,162445,164350,165192,166015,167050,167269,167300,167431,167587,167640,167667
2680,2055,Dickenson County,County,VA,VA,Big Stone Gap,51,51,59146,59347,59405,59265,59052,59147,59206,59503,59661,59862,59436,58923
836,2056,Arenac County,County,MI,MI,,26,11,85124,85578,86023,86477,86870,87532,88135,88734,89138,89513,89503,89585
917,2057,Carbon County,County,WY,WY,,56,7,166617,167376,168420,169234,170165,170955,171886,172826,173584,173888,173721,173640
2334,2058,Harrison County,County,OH,OH,,39,67,87704,88284,88864,89549,89979,90488,91152,92400,93731,94760,94978,95043
169,2059,Gulf County,County,FL,FL,Panama City,12,45,209346,209155,208808,209080,209168,209336,209561,210363,211567,212724,213505,214159
2382,2060,Lawrence County,County,KY,KY,,21,127,131220,131951,133097,134442,135545,137244,138178,139622,141442,143245,144404,144857
2458,2061,Nottoway County,County,VA,VA,,51,135,99153,99519,99599,100248,101031,101999,102119,102917,103550,104862,104896,105022
2413,2062,Marshall County,County,OK,OK,,40,95,83701,84013,84586,84856,85636,86389,87033,87203,87339,87440,87851,88296
2522,2063,San Juan County,County,WA,WA,,53,55,594060,596016,598241,599474,601080,603052,605951,608535,610991,613782,613745,613473
170,2064,Hale County,County,AL,AL,Tuscaloosa,1,65,86520,86619,86339,86341,86996,87475,88067,88559,89486,90102,91002,91533
263,2065,Otoe County,County,NE,NE,,31,131,144988,145619,146252,146579,147117,147658,148456,149277,150090,150779,150519,150299
2498,2066,Renville County,County,MN,MN,,27,129,111565,112158,112573,112982,113170,113609,114107,114861,115524,116222,116252,116203
1895,2067,Madison County,County,AR,AR,Fayetteville-Springdale-Rogers,5,87,105961,106406,106865,107178,107573,108119,108793,109679,110147,110853,110907,111227
1898,2068,Madison County,County,IA,IA,Des Moines-West Des Moines,19,121,174882,175729,176495,177252,177872,178577,179364,180432,181587,182692,183200,183750
2316,2069,Hamilton County,County,IA,IA,,19,79,101085,101649,102036,102413,102859,103201,103503,103916,104324,104649,104765,104379
148,2070,Dent County,County,MO,MO,,29,65,104683,105093,105522,105837,106420,106699,107408,108015,108569,108706,108747,109061
269,2071,Park County,County,MT,MT,,30,67,338606,340557,342329,343791,345694,348548,351217,354488,356933,359374,361320,363524
1359,2072,Roseau County,County,MN,MN,,27,135,142098,142974,143151,144218,145506,146101,147055,147868,149514,149935,149404,147948
3252,2073,West Feliciana Parish,County,LA,LA,Baton Rouge,22,125,260213,259722,259421,259691,260357,261543,261487,262216,261892,262459,261272,261549
2440,2074,Moniteau County,County,MO,MO,Jefferson City,29,135,133305,133756,134226,134595,135158,135798,136296,137022,137614,138257,138559,138840
2438,2075,Mitchell County,County,NC,NC,,37,121,139587,139656,139790,139929,140344,141152,141890,142650,143034,143391,143388,143802
621,2076,Macon County,County,MO,MO,,29,121,112961,113154,113945,114821,116092,116665,117330,117909,118140,118197,118073,118386
1844,2077,Kossuth County,County,IA,IA,,19,109,101957,102201,102475,102897,103173,103334,103596,104111,104715,105182,105285,105256
762,2078,Union County,County,FL,FL,,12,125,141259,141607,141993,142502,143517,143805,144776,145064,146282,147251,148691,150076
1734,2079,Grayson County,County,VA,VA,,51,77,109553,110118,110755,111308,111833,112339,112887,113618,114380,114903,114554,114290
2950,2080,Las Animas County,County,CO,CO,,8,71,142366,142496,142831,143251,143752,144150,144621,144992,145453,145853,145272,144670
672,2080,Pecos County,County,TX,TX,,48,371,115729,116093,116721,117834,118336,118895,119499,120224,121566,122019,122592,122437
1728,2082,Gooding County,County,ID,ID,,16,47,166526,167738,168926,169987,171171,172216,173365,174590,175877,176577,177348,178134
1568,2083,Burnett County,County,WI,WI,,55,13,165418,166197,167005,167783,168561,169441,170476,171479,172519,173387,173359,173397
1511,2084,Alamosa County,County,CO,CO,,8,3,183548,183985,184416,184804,185092,185353,185628,186154,186680,187276,186891,186485
2590,2085,Walthall County,County,MS,MS,,28,147,104136,104328,104086,103790,104027,104421,104949,105523,106085,106055,106009,106034
1182,2086,Massac County,County,IL,IL,Paducah,17,127,75562,75717,76129,76436,76835,77075,77412,77618,77681,77905,77938,78045
557,2087,Henry County,County,KY,KY,Louisville/Jefferson County,21,103,133708,134766,135536,135984,136548,137529,138504,139280,139794,140470,140581,141175
2786,2088,Marquette County,County,WI,WI,,55,77,134684,135243,135785,136333,136846,137523,138345,139240,140176,140797,140703,140712
1592,2089,Carroll County,County,IL,IL,,17,15,102117,102346,102524,102702,102933,103182,103520,103798,103996,104085,103943,103870
2313,2091,Gunnison County,County,CO,CO,,8,51,381403,381915,383138,384670,386574,388034,389657,391204,392733,394041,394068,394244
331,2092,Winn Parish,County,LA,LA,,22,127,102771,103394,103829,104009,104470,105089,105567,106042,106263,106397,106026,106244
517,2093,Floyd County,County,VA,VA,Blacksburg-Christiansburg-Radford,51,63,147743,148154,148866,150081,150766,151569,152076,153287,154140,154326,152968,151845
403,2094,Brown County,County,IN,IN,Indianapolis-Carmel-Anderson,18,13,192460,193554,194568,195486,196520,197761,199022,200291,201288,202406,202855,203300
1390,2095,Sibley County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,143,136238,136589,136968,138073,137674,136993,136569,138004,139792,140747,140522,140449
2703,2096,Gasconade County,County,MO,MO,,29,73,132641,133104,134111,134896,135779,136123,136739,137113,137723,138057,138295,138359
657,2097,Nolan County,County,TX,TX,Sweetwater,48,353,77589,77806,78052,78318,78448,78706,79043,79609,80182,80790,80933,80919
1618,2098,Choctaw County,County,OK,OK,,40,23,60069,59868,60096,60423,60741,61046,61222,61213,61284,61305,61511,61965
2960,2099,Livingston County,County,MO,MO,,29,117,112183,112554,112896,113312,113826,114354,114616,114894,115136,115494,115447,115696
1577,2100,Calhoun County,County,SC,SC,Columbia,45,17,161826,162758,163482,164227,164958,165582,165905,166655,166874,167621,167337,167676
1550,2101,Bourbon County,County,KS,KS,,20,11,68644,68563,68480,68427,68643,68945,69320,69960,70450,70876,70596,70303
2943,2102,Jeff Davis County,County,GA,GA,,13,161,85125,85457,85668,85982,86308,86687,87098,87523,87829,88275,88209,88106
643,2103,Mills County,County,IA,IA,Omaha-Council Bluffs,19,129,170128,170667,171041,171376,171886,172550,173327,174193,175124,175805,175943,176171
1236,2104,Morgan County,County,OH,OH,,39,115,89708,90682,91598,92650,93355,94050,94392,94977,95755,96684,97484,97827
2947,2105,Kingfisher County,County,OK,OK,,40,73,124615,124661,125454,126101,126629,127157,127770,128231,128825,129443,130459,131972
457,2106,Craig County,County,OK,OK,,40,35,102741,103702,104820,105641,106390,106082,105401,104462,104370,104438,104361,104287
1256,2107,Nelson County,County,VA,VA,Charlottesville,51,125,227530,228573,229669,230711,231505,232181,233002,234071,235005,235763,234810,234066
2136,2108,Bayfield County,County,WI,WI,,55,7,176978,177569,178344,178871,179688,180336,181313,182299,183515,184486,184485,184455
767,2109,Union County,County,KY,KY,,21,225,75395,75946,76389,76732,76908,77754,78620,79417,79572,79653,79487,79451
2883,2110,Appomattox County,County,VA,VA,Lynchburg,51,11,144791,146054,146970,147337,147428,147269,147610,148382,149251,149901,148906,148064
2204,2111,Cleburne County,County,AL,AL,,1,29,112132,112928,113394,113571,113669,114054,114500,114959,114948,115014,114911,115114
2329,2113,Harrison County,County,IA,IA,Omaha-Council Bluffs,19,85,121015,121488,121911,122517,122995,123632,123996,124628,125145,125636,125732,125982
697,2114,Roane County,County,WV,WV,,54,87,79782,79905,80301,80838,81500,81969,82316,82630,82873,83078,83173,83811
486,2115,Dooly County,County,GA,GA,,13,93,81284,81685,82005,82163,82143,82218,82494,82902,83252,83172,82689,82108
2989,2116,Oglethorpe County,County,GA,GA,Athens-Clarke County,13,221,154130,154964,155783,156518,157191,157960,158922,160152,161279,162249,161851,161423
2372,2117,LaSalle Parish,County,LA,LA,,22,59,87416,87665,88601,89215,89944,90208,90409,90545,90594,91101,91223,91337
2822,2118,Pendleton County,County,KY,KY,Cincinnati,21,191,113303,113706,114531,115372,116118,116937,117798,118352,118851,119142,119106,119163
899,2119,Butler County,County,IA,IA,,19,23,126105,126566,126787,126940,127163,127506,127893,128413,128806,129223,129184,129215
2806,2120,Missaukee County,County,MI,MI,Cadillac,26,113,111743,112648,113449,114163,115200,116323,117228,117726,118106,118552,118611,118873
2447,2121,Moultrie County,County,IL,IL,,17,139,102920,103398,103834,104130,104507,104911,105322,105519,105633,105758,105641,105611
1026,2122,Fulton County,County,PA,PA,,42,57,128181,128364,128554,128608,128797,128854,128855,128893,129075,129333,129191,129140
528,2123,Grand County,County,CO,CO,,8,49,440449,441692,442383,443901,445973,448361,450396,452161,455274,458744,459494,459181
1129,2124,Karnes County,County,TX,TX,,48,255,126768,127364,128336,128964,129483,129570,130113,130691,131914,133316,134467,135229
2315,2125,Hamilton County,County,FL,FL,,12,47,95382,95439,95590,96175,96728,97261,97620,98099,98674,99059,99456,99737
935,2126,Chowan County,County,NC,NC,,37,41,137271,137617,137971,138310,138461,138765,138905,139443,140259,141220,141572,141496
1515,2127,Andrews County,County,TX,TX,Andrews,48,3,160078,161029,161931,162932,163888,164615,165401,166441,167707,168813,169566,170427
2735,2128,Jefferson County,County,FL,FL,Tallahassee,12,65,159122,160290,161236,161859,161900,161864,161895,162479,163188,163761,163976,164972
313,2129,Rusk County,County,WI,WI,,55,107,105315,105670,106026,106495,106987,107671,108365,108959,109398,109844,109799,109671
2521,2130,San Juan County,County,UT,UT,,49,37,197858,199007,200204,200804,201991,203072,204290,204881,204904,204820,204543,205006
619,2131,Macon County,County,GA,GA,,13,193,53895,54099,54205,54293,54386,54578,54687,54915,55130,55550,55543,55579
3054,2132,Washington County,County,IL,IL,,17,189,109797,110611,111446,112225,112685,113156,113435,113860,114170,114580,114778,114823
1006,2133,Estill County,County,KY,KY,,21,65,69892,70362,70706,71011,71514,72276,72973,73398,73530,73696,73802,74036
626,2134,Mason County,County,IL,IL,,17,125,61944,62242,62368,62384,62435,62736,63201,63412,63458,63157,63071,62860
807,2135,White County,County,IL,IL,,17,193,76479,76625,77018,77325,77455,77680,77946,78298,78104,77761,77235,77110
655,2136,Noble County,County,OH,OH,,39,121,103151,103873,104101,104264,104166,104603,104661,104835,104976,105265,104900,104049
1224,2137,Monroe County,County,OH,OH,,39,111,106641,107412,107396,107257,106924,106674,106404,106586,107299,108267,108448,108286
1571,2138,Calhoun County,County,FL,FL,,12,13,100776,101311,101959,102259,102410,102504,102614,103034,103482,103905,104258,105031
2018,2139,Screven County,County,GA,GA,,13,251,92220,92288,92611,92958,93702,94075,94396,94741,94988,95217,94630,94329
2238,2140,Crockett County,County,TN,TN,Jackson,47,33,89690,89972,90287,90658,91021,91327,91643,91995,92318,92680,93042,93448
2057,2141,Trinity County,County,TX,TX,Huntsville,48,455,106133,106726,107458,108116,108876,109568,110102,110522,110782,111145,111538,112224
587,2142,Lamar County,County,AL,AL,,1,75,71967,72403,72631,72696,72898,73278,73597,73563,73647,73667,73774,73846
2697,2143,Faribault County,County,MN,MN,,27,43,95472,95834,96436,97023,97651,98140,98761,99330,99885,100522,100689,100860
1555,2144,Braxton County,County,WV,WV,,54,7,67379,67840,68248,68817,69167,69919,70671,72141,73365,74632,74609,74502
239,2145,Long County,County,GA,GA,Hinesville,13,183,171489,171997,172483,172684,173181,173934,174519,175171,175737,176245,175559,174928
1267,2146,Newton County,County,TX,TX,Beaumont-Port Arthur,48,351,105207,105666,106438,106942,107838,108359,108570,108013,107110,106205,104972,103871
1058,2147,Greene County,County,MS,MS,,28,41,115882,115822,115655,115902,116204,116569,117275,118485,119509,119288,118986,118934
777,2148,Union County,County,SD,SD,Sioux City,46,127,236985,237691,238183,238865,239729,240643,241469,242394,243435,244378,244783,245188
1273,2149,O Brien County,County,IA,IA,,19,141,102275,102577,102829,103141,103483,103978,104414,104928,105362,105677,105699,105676
3105,2150,Mississippi County,County,MO,MO,,29,133,85425,85038,84649,84825,85227,85450,85606,85651,85786,86142,86610,87344
2629,2151,Bienville Parish,County,LA,LA,,22,13,54922,55077,54788,54925,54818,55400,55904,56293,56111,56166,56182,56299
1708,2152,Fleming County,County,KY,KY,,21,69,93532,94007,94411,94800,95392,96425,97462,98448,98893,99197,99073,98762
754,2153,Trigg County,County,KY,KY,Clarksville,21,221,132559,132695,133244,133569,133928,134590,135330,135925,136618,137221,137462,138111
2424,2154,McIntosh County,County,GA,GA,Brunswick,13,191,152391,153053,153438,153299,153332,153373,153836,154491,154852,155255,154352,153784
2611,2155,Allamakee County,County,IA,IA,,19,5,137674,138224,138651,138939,139337,139877,140544,141375,142351,143143,143377,143610
3282,2156,Manassas Park City,County,VA,VA,Washington-Arlington-Alexandria,51,685,277251,278973,280678,282427,284015,285555,286952,289026,291365,293784,294006,293999
1264,2157,Newton County,County,IN,IN,Chicago-Naperville-Elgin,18,111,121411,122122,122822,123507,124158,124745,125349,126017,126811,127648,128173,128693
253,2158,Mono County,County,CA,CA,,6,51,460864,461170,461348,462134,463429,464883,464709,464707,464874,466835,467722,468407
1366,2159,Saline County,County,NE,NE,,31,151,114622,115158,115692,116273,116943,117621,118357,119240,120152,121044,121065,121085
592,2160,Larue County,County,KY,KY,Elizabethtown-Fort Knox,21,123,119179,119929,120941,121972,122989,123691,124385,124760,125175,125420,125350,125248
375,2161,Atoka County,County,OK,OK,,40,5,97788,98005,98649,99820,100856,101752,102229,102594,102669,102206,101899,102189
691,2162,Price County,County,WI,WI,,55,99,107482,107635,107809,108218,108683,109116,109590,110063,110438,110674,110454,110380
1863,2163,Lincoln County,County,AR,AR,Pine Bluff,5,79,74914,74946,75070,75258,75068,74735,74941,75581,76205,76826,76680,76485
3029,2164,Sequatchie County,County,TN,TN,Chattanooga,47,153,126947,127660,128059,128312,128668,129207,129805,130488,131138,131653,131272,130819
1357,2165,Ripley County,County,MO,MO,,29,181,97062,97480,97738,97656,97652,97847,98297,98164,97377,97420,98332,99359
160,2166,Ford County,County,IL,IL,Champaign-Urbana,17,53,87094,87494,87868,88206,88692,89031,89343,89608,89977,90434,90425,90472
1812,2167,Jackson County,County,TX,TX,,48,239,125771,126254,126673,127161,127674,128337,128954,129641,130300,130811,131150,131366
2232,2168,Crawford County,County,MI,MI,,26,39,95292,95750,96067,96484,96943,97607,98260,98864,99358,99856,100022,100232
3279,2169,Williamsburg City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,830,284772,285912,287003,288277,289264,290272,291369,292837,294335,295686,294924,294041
943,2170,Clarke County,County,VA,VA,Washington-Arlington-Alexandria,51,43,347436,350581,353570,355912,357720,359892,361633,363941,366177,368298,367584,366770
549,2171,Hardy County,County,WV,WV,,54,31,110545,111037,111302,111528,111667,112206,112729,113280,113664,113948,113771,113626
1506,2172,Zapata County,County,TX,TX,Zapata,48,505,89560,90517,91040,91309,91392,91520,91597,91981,92182,92234,91808,91477
1107,2173,Hughes County,County,OK,OK,,40,63,61901,61873,62140,62515,62994,63375,63685,63902,64189,64496,65082,65685
431,2174,Cedar County,County,MO,MO,,29,39,115808,116086,116327,116668,117198,117655,118132,118748,119283,119807,120105,120819
739,2175,Swain County,County,NC,NC,,37,173,169665,170244,170854,171381,171849,172318,172859,173530,174320,175141,175275,175384
229,2176,Lamb County,County,TX,TX,,48,279,50210,50460,50726,50861,51039,51170,51437,51620,51878,52072,52271,52527
2222,2177,Comanche County,County,TX,TX,,48,93,94575,95072,95620,96046,96407,96766,97172,97647,98202,98918,99391,99577
107,2178,Cass County,County,IA,IA,,19,29,94792,95053,95207,95487,95793,96234,96487,96772,97141,97511,97629,97611
2002,2179,Rolette County,County,ND,ND,,38,79,97235,98148,97766,97567,97717,97567,96926,95878,95728,96008,95163,93401
116,2180,Clay County,County,AL,AL,,1,27,96089,96136,96203,96617,97383,97800,98305,98443,98932,99621,100578,101615
2996,2181,Pennington County,County,MN,MN,,27,113,154241,155142,155935,156748,157384,158237,158804,159617,160591,161549,161351,160898
2047,2182,Summers County,County,WV,WV,,54,89,65433,65815,66021,66400,66622,67028,67166,67423,67820,67976,67640,66982
1234,2183,Morgan County,County,KY,KY,,21,175,74724,74902,75481,76226,76384,76685,76924,77391,77551,77866,78175,78602
2237,2184,Crenshaw County,County,AL,AL,,1,41,77546,77628,77761,77751,77792,77661,77550,77665,77946,77839,77739,77674
1114,2185,Jasper County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,159,144217,144942,145589,146457,147388,148412,149486,150736,151604,152386,152035,152040
1055,2186,Greene County,County,IL,IL,,17,61,63818,64222,64669,65238,65633,66244,66704,67102,67595,67540,67716,67764
661,2187,Osage County,County,MO,MO,Jefferson City,29,151,165729,165832,166029,166562,167266,167931,168266,168687,169594,170536,170723,170655
597,2189,Lewis County,County,KY,KY,,21,135,54870,55197,55356,55618,55893,56259,56702,57044,57270,57519,57474,57671
130,2190,Clay County,County,SD,SD,Vermillion,46,27,173666,173805,173635,173948,174864,176257,177290,177969,178265,178643,178804,179016
1463,2192,Wadena County,County,MN,MN,,27,159,117762,118169,118687,119221,119671,120173,120674,121334,122047,122847,122952,122918
2223,2193,Converse County,County,WY,WY,,56,9,219992,221012,222356,223773,225359,226991,228560,229802,230827,231970,232856,233630
982,2193,Dawson County,County,TX,TX,Lamesa,48,115,70227,70674,71116,71612,72035,72437,72831,73256,73648,74120,74301,74397
3276,2195,Martinsville City,County,VA,VA,Martinsville,51,690,55028,55343,55690,56029,56332,56687,56870,57077,57214,57357,57177,57105
121,2196,Clay County,County,IL,IL,,17,25,66395,66637,66859,67035,67332,67633,67918,68060,68274,68465,68532,68560
912,2197,Cannon County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,15,150747,150927,151366,151906,152764,153507,154202,155057,155940,157023,157528,158094
1209,2198,Moffat County,County,CO,CO,Craig,8,81,195662,195472,195275,195121,195196,195568,195936,196277,196486,196777,196302,195803
1098,2199,Howard County,County,AR,AR,,5,61,79851,80799,81415,81479,81559,81849,82214,82525,82848,83126,83179,83197
2056,2200,Trinity County,County,CA,CA,,6,105,281890,281774,281461,281326,281569,282241,281559,281242,280839,282000,282433,282881
1354,2201,Reeves County,County,TX,TX,Pecos,48,389,116804,117596,118607,119990,120962,121343,121961,123324,125448,127721,129675,130776
1408,2202,Sumter County,County,AL,AL,,1,119,54261,54936,55424,55555,55668,55865,56025,56356,56652,56764,57230,57478
950,2203,Colfax County,County,NM,NM,,35,7,134340,134633,135068,135555,136138,136643,137228,137871,138523,139062,139178,139542
1070,2204,Grundy County,County,TN,TN,,47,61,94484,94856,95171,95287,95672,96142,96492,96850,97232,97940,98211,98535
571,2205,Izard County,County,AR,AR,,5,65,79081,79370,79787,80323,81070,81543,81849,82150,82397,82522,82365,82237
1675,2206,Douglas County,County,MO,MO,,29,67,109737,109926,110010,110448,110833,111482,112040,112680,113147,113710,113523,113412
342,2207,York County,County,NE,NE,,31,185,126509,126794,127045,127681,128173,128723,129150,129659,130122,130704,130465,130270
1912,2208,Madison County,County,TX,TX,,48,313,167285,169403,171626,174544,175594,175976,176061,176214,175572,175113,173233,173065
108,2209,Cass County,County,IL,IL,,17,17,79553,79532,79358,79434,79541,79893,80108,80476,80885,81296,81259,81006
2078,2210,Webster County,County,KY,KY,,21,233,52924,53272,53584,53895,54259,54650,55037,55277,55493,55733,55788,55872
3211,2211,Kodiak Island Borough,County,AK,AK,,2,150,309263,310686,312020,313696,315333,316518,317425,318310,319877,321403,321798,322005
1564,2212,Buffalo County,County,WI,WI,,55,11,132033,132829,133599,134395,135081,135508,136282,136839,137550,137923,137976,137977
2165,2213,Callahan County,County,TX,TX,Abilene,48,59,115553,116029,116377,116847,117392,117929,118477,119080,119682,120301,120494,120751
2873,2214,Wilbarger County,County,TX,TX,Vernon,48,487,67792,67895,67994,68075,68129,68209,68287,68379,68351,68442,68466,68654
1228,2216,Monroe County,County,WV,WV,,54,63,88929,89285,89821,90315,90758,91203,91679,92254,92556,92755,92914,93570
1800,2217,Jackson County,County,KY,KY,,21,109,63094,62854,62761,63503,64744,65674,66209,67047,67990,67991,67699,67254
1250,2218,Murray County,County,OK,OK,,40,99,86139,87102,87741,88387,88828,89478,89943,90479,90908,91312,91768,92526
3274,2219,Ketchikan Gateway Borough,County,AK,AK,Ketchikan,2,130,295694,297238,298726,300422,301921,303307,304787,306058,307570,308676,308841,308657
2998,2221,Perquimans County,County,NC,NC,Elizabeth City,37,143,149761,149740,149850,149916,150218,150549,151073,151643,152863,154184,154649,154635
1460,2222,Vinton County,County,OH,OH,,39,163,77515,77950,78150,78733,78984,79560,80195,81107,82081,82519,82388,82213
1984,2223,Pulaski County,County,IN,IN,,18,131,99117,99803,100423,100901,101278,101918,102673,103270,103646,103887,103870,103909
1724,2224,Glacier County,County,MT,MT,,30,35,102320,102359,102189,102100,101765,101340,101681,102352,103787,104094,104234,103813
3180,2225,Presque Isle County,County,MI,MI,,26,141,100757,101173,101489,102216,103018,103918,104649,105135,105634,106017,106024,105897
368,2226,Allen County,County,KS,KS,,20,1,72051,72071,72180,72447,72548,72658,72524,72616,72851,73164,73485,73593
2044,2228,Stewart County,County,TN,TN,,47,161,130772,131288,131250,131297,131341,131994,132531,132980,133614,134627,135274,135844
3098,2229,Koochiching County,County,MN,MN,,27,71,104497,105016,105419,105916,106198,106607,106928,107299,107678,108050,107875,107781
1913,2230,Madison County,County,VA,VA,,51,113,217740,218748,219982,221265,222409,223543,224728,226123,227278,228418,228068,227716
1045,2231,Goshen County,County,WY,WY,,56,15,165208,166152,167329,168324,169512,170429,171191,171881,172722,173692,174161,174544
1715,2232,Fremont County,County,ID,ID,Rexburg,16,43,247180,248427,249463,250447,251692,253296,255241,257245,261095,262613,263608,262691
1499,2233,Wright County,County,IA,IA,,19,197,77409,77843,78296,78742,79113,79360,79573,79896,80229,80469,80369,80322
3064,2234,Washington County,County,NC,NC,,37,187,61958,62095,62191,62339,62627,62593,62615,62578,62789,62874,62605,62440
1640,2234,Conecuh County,County,AL,AL,,1,35,64409,65104,65800,66240,66526,66797,67162,67753,68188,68427,68545,68930
3171,2236,Little River County,County,AR,AR,Texarkana,5,81,79508,78943,78671,78701,79020,79443,80068,80318,80824,81351,82028,82646
1963,2237,Pamlico County,County,NC,NC,New Bern,37,137,176704,177213,177738,177994,178144,178416,178906,179687,180509,180915,180623,180389
372,2238,Amite County,County,MS,MS,McComb,28,5,154613,154317,153507,154634,154898,155905,156021,156896,157583,158690,160389,161968
2146,2239,Bleckley County,County,GA,GA,,13,23,106518,106928,107286,107655,108052,108404,108594,108887,109202,109387,108877,108260
475,2240,Desha County,County,AR,AR,,5,41,49787,49703,49800,49931,50338,50682,51075,51444,51993,52351,52372,52214
3174,2241,Pend Oreille County,County,WA,WA,Spokane-Spokane Valley,53,51,218270,219018,220162,221059,222073,223249,224729,225966,227476,228584,227808,226951
2160,2242,Caldwell County,County,KY,KY,,21,33,69705,70265,70839,71287,71553,72034,72223,72377,72452,72810,72870,72894
1242,2243,Morris County,County,TX,TX,,48,343,82531,82731,83109,83549,83807,84054,84477,84980,85280,85127,84814,84687
2384,2244,Lawrence County,County,MS,MS,,28,77,98457,98989,99205,99351,99711,100135,100599,100929,101459,101987,102767,103850
2782,2246,Lunenburg County,County,VA,VA,,51,111,93225,94131,94856,94846,95068,95232,95858,96445,97174,98237,98195,98113
985,2247,DeKalb County,County,MO,MO,St. Joseph,29,63,146761,147123,147478,148177,148954,149642,150245,151261,152380,153437,153548,153816
2617,2248,Appanoose County,County,IA,IA,,19,7,72703,73005,73182,73265,73426,73765,73993,74323,74540,74885,75174,75678
1042,2249,Glades County,County,FL,FL,,12,43,131619,132125,132399,132380,132519,132605,132810,133156,133581,134104,134715,135632
1546,2250,Bledsoe County,County,TN,TN,,47,7,108154,108164,108349,108992,109852,110711,111155,111506,111659,112118,112796,113527
2831,2252,Red River County,County,TX,TX,,48,387,65562,65790,66124,66682,67018,67453,67736,68111,68577,68487,68445,68257
275,2253,Pike County,County,IN,IN,Jasper,18,125,91984,92693,93297,93728,94326,94833,95180,95574,96096,96720,97071,97268
2275,2254,Franklin County,County,ID,ID,Logan,16,41,245418,247537,248708,249086,249643,250708,251850,252927,253777,251934,249959,246134
1765,2255,Haskell County,County,OK,OK,,40,61,78904,79257,79865,80383,81417,81592,81797,81304,81700,81845,82297,82418
2631,2256,Blackford County,County,IN,IN,,18,9,71359,71813,72163,72396,72650,72968,73369,73705,73984,74142,74224,74329
2547,2257,Shoshone County,County,ID,ID,,16,79,129856,130134,130832,131265,132617,133631,134944,135605,136352,136931,137680,138378
237,2258,Linn County,County,MO,MO,,29,115,65705,66356,67009,67977,68677,69191,69404,69624,69762,69709,69346,69304
1194,2259,Menard County,County,IL,IL,Springfield,17,129,150969,151366,151812,152278,153040,153744,154425,154954,155473,155666,155326,155002
830,2260,Amelia County,County,VA,VA,Richmond,51,7,182419,183436,184746,186059,187229,188290,189180,190120,191142,192277,192264,192060
901,2260,Butler County,County,KY,KY,Bowling Green,21,31,88824,89531,90274,90878,91639,92625,93420,93913,94153,94512,95505,97180
2882,2262,Yalobusha County,County,MS,MS,,28,161,85311,85775,86180,86627,86975,87335,87578,88053,88556,88998,89355,89644
1166,2263,Marion County,County,KS,KS,,20,115,83872,83567,83283,83567,83824,84423,84847,84916,85073,85383,85742,85876
742,2264,Terry County,County,TX,TX,,48,445,72307,72507,72601,72707,72857,73172,73447,73719,74147,74675,75344,75799
2407,2265,Marshall County,County,IL,IL,Peoria,17,123,92072,92359,92518,92785,93010,93274,93617,93952,94347,94593,94460,94266
2227,2266,Crawford County,County,GA,GA,Macon-Bibb County,13,79,123956,124548,125235,125680,126123,126483,126955,127618,128260,128822,128507,128286
